"","X.1","X","date","time","impressions","likes","shares","total_clicks","engagements","description","other_clicks","photo_views","comments","reach","vectorific","isOc","weekday"
"1316",1316,1316,2022-12-08,"14:12",1405,39,4,91,44,">Implying public hangings weren't peak entertainment for the whole family",55,36,1,1341,1316,FALSE,"Thursday"
"1317",1317,1317,2022-12-09,"05:12",2186,65,8,162,77,"OC",112,50,4,2101,1317,TRUE,"Friday"
"1318",1318,1318,2022-12-09,"10:12",3435,80,17,386,99,"",142,244,2,3334,1318,FALSE,"Friday"
"1319",1319,1319,2022-12-09,"10:12",2262,68,10,119,86,"Same, Japanese Space Jerry Seinfeld.
O.C.",74,45,8,2071,1319,TRUE,"Friday"
"1320",1320,1320,2022-12-11,"19:12",6539,226,41,576,276,"",314,262,9,6539,1320,FALSE,"Sunday"
"1321",1321,1321,2022-12-12,"08:12",12046,429,78,852,525,"",441,411,18,11629,1321,FALSE,"Monday"
"1322",1322,1322,2022-12-12,"17:12",2908,60,12,126,76,"",120,6,4,2730,1322,FALSE,"Monday"
"1323",1323,1323,2022-12-13,"05:12",709,12,1,10,13,"Pic taken in the wild. Didn't even notice Silent Spring hanging out on the side until just now.
OC",5,5,0,649,1323,TRUE,"Tuesday"
"1324",1324,1324,2022-12-13,"16:12",2265,23,0,199,23,"",84,115,0,2190,1324,FALSE,"Tuesday"
"1325",1325,1325,2022-12-13,"20:12",2577,65,15,107,88,"Some people have no idea how to maintain a healthy ecosystem with keystone predators in their bathrooms.",63,44,8,2487,1325,FALSE,"Tuesday"
"1326",1326,1326,2022-12-14,"00:12",1762,33,9,80,43,"",42,38,1,1709,1326,FALSE,"Wednesday"
"1327",1327,1327,2022-12-14,"09:12",2040,43,9,252,53,"",139,113,1,1930,1327,FALSE,"Wednesday"
"1328",1328,1328,2022-12-14,"17:12",2700,74,17,85,95,"O.C.",30,55,4,2507,1328,TRUE,"Wednesday"
"1329",1329,1329,2022-12-15,"05:12",1248,11,0,9,11,"*laughs in cnidarian*
OC",2,7,0,1189,1329,TRUE,"Thursday"
"1330",1330,1330,2022-12-16,"10:12",23823,1014,216,1522,1282,"O.C",896,626,52,22609,1330,TRUE,"Friday"
"1331",1331,1331,2022-12-17,"05:12",4034,59,5,1260,68,"OC",124,1136,4,3982,1331,TRUE,"Saturday"
"1332",1332,1332,2022-12-17,"15:12",7666,350,49,537,431,"",264,273,32,7157,1332,FALSE,"Saturday"
"1333",1333,1333,2022-12-19,"06:12",1693,38,4,55,42,"semi autobiographical O.C.",17,38,0,1526,1333,TRUE,"Monday"
"1334",1334,1334,2022-12-20,"16:12",735,26,2,59,28,"",32,27,0,689,1334,FALSE,"Tuesday"
"1335",1335,1335,2022-12-20,"16:12",1666,16,5,89,22,"",49,40,1,1552,1335,FALSE,"Tuesday"
"1336",1336,1336,2022-12-20,"18:12",2127,49,9,196,58,"",87,109,0,2068,1336,FALSE,"Tuesday"
"1337",1337,1337,2022-12-21,"11:12",2592,66,12,149,83,"",91,58,5,2518,1337,FALSE,"Wednesday"
"1338",1338,1338,2022-12-21,"21:12",11823,429,69,1195,527,"OC",479,716,29,11525,1338,TRUE,"Wednesday"
"1339",1339,1339,2022-12-22,"15:12",2222,45,12,116,60,"",71,45,3,2074,1339,FALSE,"Thursday"
"1340",1340,1340,2022-12-23,"16:12",3132,66,9,110,84,"Autobiographical O.C.",80,30,9,2811,1340,TRUE,"Friday"
"1341",1341,1341,2022-12-23,"19:12",3182,151,34,237,192,"",102,135,7,3054,1341,FALSE,"Friday"
"1342",1342,1342,2022-12-24,"09:12",1666,24,1,64,25,"",38,26,0,1604,1342,FALSE,"Saturday"
"1343",1343,1343,2022-12-27,"16:12",1257,3,0,17,3,"",11,6,0,1169,1343,FALSE,"Tuesday"
"1344",1344,1344,2022-12-29,"10:12",2976,50,16,242,67,"",77,165,1,2831,1344,FALSE,"Thursday"
"1345",1345,1345,2022-12-29,"22:12",5470,217,26,769,260,"The mood for my entire analytic philosophy class last semester",436,333,17,5442,1345,FALSE,"Thursday"
"1346",1346,1346,2022-12-29,"23:12",862,31,6,57,38,"",40,17,1,798,1346,FALSE,"Thursday"
"1347",1347,1347,2022-10-09,"13:10",1976,56,11,119,69,"Unironically sounds better than Ubik",46,73,2,1943,1347,FALSE,"Sunday"
"1348",1348,1348,2022-10-03,"05:10",3295,66,21,99,88,"OC",36,63,1,3173,1348,TRUE,"Monday"
"1349",1349,1349,2022-10-03,"12:10",1823,41,12,54,53,"I will not elaborate.",14,40,0,1789,1349,FALSE,"Monday"
"1350",1350,1350,2022-10-03,"21:10",2665,56,13,158,69,"",65,93,0,2566,1350,FALSE,"Monday"
"1351",1351,1351,2022-10-04,"14:10",2899,120,38,221,161,"",120,101,3,2707,1351,FALSE,"Tuesday"
"1352",1352,1352,2022-10-04,"21:10",8507,225,33,928,267,"How I talk about my favorite raccoon/modern psychologist.",415,513,9,7332,1352,FALSE,"Tuesday"
"1353",1353,1353,2022-10-05,"08:10",3418,84,9,190,100,"Homies be tripping.",98,92,7,3274,1353,FALSE,"Wednesday"
"1354",1354,1354,2022-10-06,"22:10",1369,27,3,133,30,"""When you're not working do they put you in a little box? Frens."" ""Frens""",35,98,0,1333,1354,FALSE,"Thursday"
"1355",1355,1355,2022-10-07,"09:10",740,11,1,8,12,"I'm terms of the Turing test- machines have become indistinguishable from sufficiently inauthentic and stupid people who say nonsense simply to have said something.",5,3,0,728,1355,FALSE,"Friday"
"1356",1356,1356,2022-10-07,"21:10",2211,38,5,104,47,"",64,40,4,2132,1356,FALSE,"Friday"
"1357",1357,1357,2022-10-07,"23:10",1491,56,10,127,67,"",50,77,1,1476,1357,FALSE,"Friday"
"1358",1358,1358,2022-10-08,"15:10",2214,52,1,131,53,"Fruedmin when he procrastinates staring into the abyss",63,68,0,2196,1358,TRUE,"Saturday"
"1359",1359,1359,2022-10-09,"10:10",5188,84,14,1540,99,"When Senpai notices you",223,1317,1,5188,1359,FALSE,"Sunday"
"1360",1360,1360,2022-10-09,"10:10",2025,50,2,89,55,"",65,24,3,1959,1360,FALSE,"Sunday"
"1361",1361,1361,2022-10-01,"05:10",1011,18,2,29,21,"OC",18,11,1,963,1361,TRUE,"Saturday"
"1362",1362,1362,2023-01-04,"10:01",48350,973,182,2709,1235,"Semi-Autobiographical OC.",1697,1011,80,47019,1362,TRUE,"Wednesday"
"1363",1363,1363,2023-01-04,"13:01",2740,26,1,135,33,"",74,61,6,2641,1363,FALSE,"Wednesday"
"1364",1364,1364,2023-01-04,"14:01",3179,127,23,327,151,"",164,148,1,3085,1364,FALSE,"Wednesday"
"1365",1365,1365,2023-01-05,"16:01",6229,197,25,392,252,"OC",281,111,30,5888,1365,TRUE,"Thursday"
"1366",1366,1366,2023-01-06,"06:01",3040,122,9,362,132,"",74,288,1,2980,1366,FALSE,"Friday"
"1367",1367,1367,2023-01-06,"15:01",2203,70,9,191,79,"",73,118,0,2130,1367,FALSE,"Friday"
"1368",1368,1368,2023-01-06,"16:01",1164,16,1,47,17,"OC. I'm cutting rn and this hit hard",12,35,0,1068,1368,TRUE,"Friday"
"1369",1369,1369,2023-01-07,"13:01",2021,60,3,88,63,"",42,46,0,1902,1369,FALSE,"Saturday"
"1370",1370,1370,2023-01-08,"15:01",1275,28,1,30,29,"OC",6,24,0,1229,1370,TRUE,"Sunday"
"1371",1371,1371,2023-01-11,"09:01",2207,52,9,98,64,"""Of course it's real, after all, we experience it in a consistent way!""",64,34,3,2030,1371,FALSE,"Wednesday"
"1372",1372,1372,2023-01-11,"11:01",1615,48,4,150,54,"",91,59,2,1573,1372,FALSE,"Wednesday"
"1373",1373,1373,2023-01-11,"12:01",3424,98,16,237,118,"",89,148,4,3221,1373,FALSE,"Wednesday"
"1374",1374,1374,2023-01-13,"05:01",1969,50,6,69,57,"OC",35,34,1,1865,1374,TRUE,"Friday"
"1375",1375,1375,2023-01-16,"05:01",1859,13,2,72,17,"OC",23,49,2,1815,1375,TRUE,"Monday"
"1376",1376,1376,2023-01-16,"10:01",1164,17,4,41,22,"O.C

Learning always gives a subtle sense of uncanniness, because it reminds you that your previous worldview was actually insufficient. It's the same experience as meeting an angel which starts it's message with the phrase ""Be not afraid."" For this reason it's terribly aesthetic and fun.",17,24,1,1048,1376,TRUE,"Monday"
"1377",1377,1377,2023-01-16,"15:01",2370,130,25,312,157,"",158,154,2,2282,1377,FALSE,"Monday"
"1378",1378,1378,2023-01-16,"16:01",2876,80,11,622,93,"",172,450,2,2788,1378,FALSE,"Monday"
"1379",1379,1379,2023-01-17,"09:01",2012,124,10,327,184,"OC",260,67,50,1907,1379,TRUE,"Tuesday"
"1380",1380,1380,2023-01-17,"21:01",2006,27,4,131,36,"Which way, British analyst?",94,37,5,1946,1380,FALSE,"Tuesday"
"1381",1381,1381,2023-01-19,"11:01",914,11,1,110,12,"",20,90,0,875,1381,FALSE,"Thursday"
"1382",1382,1382,2023-01-19,"15:01",2106,41,4,158,47,"",44,114,2,2077,1382,FALSE,"Thursday"
"1383",1383,1383,2023-01-19,"16:01",2614,110,13,236,125,"",132,104,2,2552,1383,FALSE,"Thursday"
"1384",1384,1384,2023-01-19,"20:01",1910,55,17,54,76,"OC",19,35,4,1892,1384,TRUE,"Thursday"
"1385",1385,1385,2023-01-20,"05:01",4625,68,5,236,78,"OC",149,87,5,4541,1385,TRUE,"Friday"
"1386",1386,1386,2023-01-20,"14:01",2890,92,6,166,104,"*Carnap has entered the chat (gym)*",96,70,6,2784,1386,FALSE,"Friday"
"1387",1387,1387,2023-01-20,"14:01",790,4,0,16,4,"",9,7,0,776,1387,FALSE,"Friday"
"1388",1388,1388,2023-01-21,"07:01",775,4,0,11,4,"Hmm... 🤔 But we think you look just touch-fine. So long as you're safe about it, I guess.",2,9,0,681,1388,FALSE,"Saturday"
"1389",1389,1389,2023-01-21,"12:01",3343,119,16,251,141,"O.C.",166,85,6,3255,1389,TRUE,"Saturday"
"1390",1390,1390,2023-01-22,"12:01",2219,105,10,248,159,"FREE WILL TOTALLY EXISTS! IT'S NOT JUST AN INCOHERENT FANTASY THAT I MADE UP AS A WAY TO PRESERVE MY SELF IMAGE",183,65,44,2141,1390,FALSE,"Sunday"
"1391",1391,1391,2023-01-22,"18:01",1722,50,1,125,57,"",81,44,6,1698,1391,FALSE,"Sunday"
"1392",1392,1392,2023-01-23,"07:01",2683,65,11,219,79,"",85,134,3,2570,1392,FALSE,"Monday"
"1393",1393,1393,2023-01-23,"14:01",1487,25,1,106,27,"",49,57,1,1487,1393,FALSE,"Monday"
"1394",1394,1394,2023-01-23,"19:01",3095,92,6,353,110,"Carbs bad",256,97,12,3014,1394,FALSE,"Monday"
"1395",1395,1395,2023-01-24,"11:01",1363,12,2,22,18,"",8,14,4,1295,1395,FALSE,"Tuesday"
"1396",1396,1396,2023-01-24,"11:01",799,22,1,97,23,"",46,51,0,763,1396,FALSE,"Tuesday"
"1397",1397,1397,2023-01-24,"14:01",2481,52,5,611,57,"",129,482,0,2366,1397,FALSE,"Tuesday"
"1398",1398,1398,2023-01-25,"14:01",1688,52,10,74,66,"The Zoomer adaptation of the Illiad is inevitable. You have been warned.",43,31,4,1641,1398,FALSE,"Wednesday"
"1399",1399,1399,2023-01-25,"20:01",1428,30,7,75,37,"",25,50,0,1404,1399,FALSE,"Wednesday"
"1400",1400,1400,2023-01-25,"20:01",1246,24,2,57,27,"",37,20,1,1218,1400,FALSE,"Wednesday"
"1401",1401,1401,2023-01-26,"05:01",6060,108,18,297,129,"OC",191,106,3,5703,1401,TRUE,"Thursday"
"1402",1402,1402,2023-01-26,"09:01",3034,131,10,210,143,"Absolutely recessive",104,106,2,2954,1402,FALSE,"Thursday"
"1403",1403,1403,2023-01-26,"20:01",1856,30,4,235,34,"",217,18,0,1818,1403,FALSE,"Thursday"
"1404",1404,1404,2023-01-27,"07:01",2772,106,14,243,120,"Shamelessly stolen",47,196,0,2605,1404,FALSE,"Friday"
"1405",1405,1405,2023-01-27,"08:01",1328,19,2,44,24,"",22,22,3,1269,1405,FALSE,"Friday"
"1406",1406,1406,2023-01-28,"06:01",1329,12,3,36,16,"OC",15,21,1,1260,1406,TRUE,"Saturday"
"1407",1407,1407,2023-01-28,"16:01",4220,134,23,499,162,"",275,224,5,4082,1407,FALSE,"Saturday"
"1408",1408,1408,2023-01-29,"09:01",1985,30,5,113,35,"",72,41,0,1982,1408,FALSE,"Sunday"
"1409",1409,1409,2023-01-29,"12:01",1962,46,2,79,51,"",49,30,3,1917,1409,FALSE,"Sunday"
"1410",1410,1410,2023-01-30,"05:01",14487,364,67,475,438,"OC",187,274,7,14334,1410,TRUE,"Monday"
"1411",1411,1411,2023-01-30,"09:01",2989,107,21,166,130,"",87,78,2,2827,1411,FALSE,"Monday"
"1412",1412,1412,2023-01-31,"17:01",3390,86,20,380,106,"",176,204,0,3355,1412,FALSE,"Tuesday"
"1413",1413,1413,2023-02-01,"05:02",8110,158,13,927,175,"",266,660,4,7809,1413,FALSE,"Wednesday"
"1414",1414,1414,2023-02-01,"15:02",2144,45,10,87,56,"",57,30,1,2052,1414,FALSE,"Wednesday"
"1415",1415,1415,2023-02-01,"15:02",2248,62,8,291,72,"",104,187,2,2149,1415,FALSE,"Wednesday"
"1416",1416,1416,2023-02-05,"15:02",2028,39,4,146,44,"",54,92,1,1961,1416,FALSE,"Sunday"
"1417",1417,1417,2023-02-07,"10:02",1320,11,0,56,13,"Electrons can be blue or green. Protons are yellow or red. Neutrons are always grey. I will die on this hill.",30,26,2,1273,1417,FALSE,"Tuesday"
"1418",1418,1418,2023-02-09,"13:02",1184,15,2,26,21,"Haha I totally think that we should build a giant massive machine intelligence which is sadistic and more powerful than us. Anybody who doesn't ought to be reconstructed in the future by said intelligence and endlessly punished.",17,9,4,1134,1418,FALSE,"Thursday"
"1419",1419,1419,2023-02-09,"17:02",4276,124,16,413,145,"OC",126,287,5,4025,1419,TRUE,"Thursday"
"1420",1420,1420,2023-02-10,"05:02",2280,79,15,115,96,"OC",110,5,2,2190,1420,TRUE,"Friday"
"1421",1421,1421,2023-02-13,"13:02",3130,60,7,177,70,"Submitted by a fan",120,57,3,2954,1421,FALSE,"Monday"
"1422",1422,1422,2023-02-15,"12:02",1226,20,1,48,21,"",7,41,0,1196,1422,FALSE,"Wednesday"
"1423",1423,1423,2023-02-15,"19:02",583,17,4,15,22,"",3,12,1,564,1423,FALSE,"Wednesday"
"1424",1424,1424,2023-02-16,"09:02",868,12,1,40,13,"",15,25,0,843,1424,FALSE,"Thursday"
"1425",1425,1425,2023-02-17,"19:02",2093,29,9,167,39,"Only turtles go to heaven. No exceptions. 
Your only hope is to be reincarnated as a turtle and then vibe for ~80 years.",45,122,1,2093,1425,FALSE,"Friday"
"1426",1426,1426,2023-02-19,"18:02",3953,240,35,511,287,"",307,204,12,3795,1426,FALSE,"Sunday"
"1427",1427,1427,2023-02-19,"22:02",2436,59,12,249,76,"",112,137,5,2382,1427,FALSE,"Sunday"
"1428",1428,1428,2023-02-20,"15:02",1795,28,5,152,34,"",67,85,1,1700,1428,FALSE,"Monday"
"1429",1429,1429,2023-02-20,"17:02",2994,111,24,173,139,"OC",90,83,4,2843,1429,TRUE,"Monday"
"1430",1430,1430,2023-02-22,"14:02",1447,16,3,83,20,"Fuggin commute on I666. Someone explain to Satan how adding lanes actually increases congestion.",28,55,1,1416,1430,FALSE,"Wednesday"
"1431",1431,1431,2023-02-22,"14:02",1607,34,5,137,39,"",15,122,0,1528,1431,FALSE,"Wednesday"
"1432",1432,1432,2023-02-26,"19:02",1072,22,1,109,24,"Cath-lick maymay",68,41,1,1048,1432,FALSE,"Sunday"
"1433",1433,1433,2023-02-28,"09:02",1653,36,4,84,40,"",29,55,0,1582,1433,FALSE,"Tuesday"
"1434",1434,1434,2023-02-28,"11:02",827,6,1,26,7,"",9,17,0,795,1434,FALSE,"Tuesday"
"1435",1435,1435,2023-02-28,"23:02",1904,39,11,83,51,"",46,37,1,1803,1435,FALSE,"Tuesday"
"1436",1436,1436,2023-03-01,"12:03",2387,56,20,183,76,"",60,123,0,2316,1436,FALSE,"Wednesday"
"1437",1437,1437,2023-03-01,"17:03",2702,59,14,280,76,"",141,137,3,2627,1437,FALSE,"Wednesday"
"1438",1438,1438,2023-03-03,"05:03",766,10,0,27,11,"All like 3 of you who like art and also like R will think this is hilarious.
We love you fellow niche interdisciplinary humorists.",22,5,1,724,1438,FALSE,"Friday"
"1439",1439,1439,2023-03-05,"13:03",1662,14,2,361,16,"",29,332,0,1628,1439,FALSE,"Sunday"
"1440",1440,1440,2023-03-05,"13:03",2233,39,7,109,47,"",44,65,1,2115,1440,FALSE,"Sunday"
"1441",1441,1441,2023-03-09,"23:03",4275,183,32,325,225,"OC",163,162,10,4165,1441,TRUE,"Thursday"
"1442",1442,1442,2023-03-11,"00:03",2628,30,5,432,35,"",82,350,0,2521,1442,FALSE,"Saturday"
"1443",1443,1443,2023-03-12,"14:03",3715,151,26,319,180,"",138,181,3,3488,1443,FALSE,"Sunday"
"1444",1444,1444,2023-03-12,"14:03",709,26,5,38,31,"",10,28,0,674,1444,FALSE,"Sunday"
"1445",1445,1445,2023-03-12,"17:03",1007,20,1,28,21,"O.C in the sense that it's a real communication the admin had.",7,21,0,942,1445,TRUE,"Sunday"
"1446",1446,1446,2023-03-15,"15:03",2358,72,12,118,84,"",44,74,0,2304,1446,FALSE,"Wednesday"
"1447",1447,1447,2023-03-15,"15:03",1958,30,4,126,34,"",49,77,0,1892,1447,FALSE,"Wednesday"
"1448",1448,1448,2023-03-17,"19:03",3595,140,12,396,153,"",180,216,1,3543,1448,FALSE,"Friday"
"1449",1449,1449,2023-03-18,"15:03",1325,31,5,74,36,"",24,50,0,1286,1449,FALSE,"Saturday"
"1450",1450,1450,2023-03-21,"21:03",5508,279,28,1741,323,"",730,1011,16,5381,1450,FALSE,"Tuesday"
"1451",1451,1451,2023-03-22,"09:03",2788,30,1,166,34,"",96,70,3,2700,1451,FALSE,"Wednesday"
"1452",1452,1452,2023-03-22,"10:03",1764,22,4,164,26,"I had to read this. Now you have to read this.

Sorry about the paucity of OC lately. Irl is irling the admins.",53,111,0,1737,1452,TRUE,"Wednesday"
"1453",1453,1453,2023-03-23,"21:03",2156,35,10,106,47,"*episteme of representation intensifies*",38,68,2,2156,1453,FALSE,"Thursday"
"1454",1454,1454,2023-03-26,"09:03",4692,188,45,609,233,"",256,353,0,4469,1454,FALSE,"Sunday"
"1455",1455,1455,2023-03-26,"09:03",1465,10,3,48,13,"",19,29,0,1410,1455,FALSE,"Sunday"
"1456",1456,1456,2023-03-28,"09:03",2163,29,4,412,33,"",70,342,0,2093,1456,FALSE,"Tuesday"
"1457",1457,1457,2023-03-29,"07:03",1322,27,5,231,38,"Friendship ended with logical positivism-- now logical alcoholism is my best friend",50,181,6,1284,1457,FALSE,"Wednesday"
"1458",1458,1458,2023-03-29,"09:03",5010,117,30,2300,151,"",429,1860,4,4924,1458,FALSE,"Wednesday"
"1459",1459,1459,2023-03-31,"12:03",2774,51,9,131,61,"",68,63,1,2627,1459,FALSE,"Friday"
"1460",1460,1460,2023-01-03,"12:01",1543,30,2,50,33,"OC. Sorry for the lack of posting lately, all the admins have been a bit out of it",36,14,1,1514,1460,TRUE,"Tuesday"
"1461",1461,1461,2023-04-01,"13:04",2078,48,12,410,60,"",86,322,0,1995,1461,FALSE,"Saturday"
"1462",1462,1462,2023-04-02,"05:04",1867,20,3,30,25,"OC",7,23,2,1803,1462,TRUE,"Sunday"
"1463",1463,1463,2023-04-04,"13:04",1243,17,2,115,19,"",44,71,0,1198,1463,FALSE,"Tuesday"
"1464",1464,1464,2023-04-05,"09:04",1289,17,5,94,24,"I've had the Dore illustrated version sitting on my shelf for like a year. What do y'all recommend going in?",55,39,2,1232,1464,FALSE,"Wednesday"
"1465",1465,1465,2023-04-05,"15:04",718,17,2,17,19,"The aporia of Gregor Samsa is not his metaphorsis. This becoming-bug is actually an act of resistance. The aporia is that in doing so Bug-Gregor becomes captured by precisely what he was trying to avoid: the cruelty of the bourgeoise familial structure.",8,9,0,667,1465,FALSE,"Wednesday"
"1466",1466,1466,2023-04-09,"14:04",1593,28,7,109,35,"",36,73,0,1550,1466,FALSE,"Sunday"
"1467",1467,1467,2023-04-09,"17:04",586,6,1,7,7,"OC
Big fan of the guy smirking directly into the camera.",1,6,0,553,1467,TRUE,"Sunday"
"1468",1468,1468,2023-04-10,"05:04",1089,10,0,58,11,"OC
I've long had a theory that pepes represent the offline persona and wojacks the online persona. Modern mutations have messed around with that a bit, but I think it still broadly works. Thoughts?",31,27,1,1063,1468,TRUE,"Monday"
"1469",1469,1469,2023-04-10,"14:04",2633,44,15,300,61,"",86,214,2,2594,1469,FALSE,"Monday"
"1470",1470,1470,2023-04-11,"18:04",1362,33,3,54,36,"Fairly lazy OC. Studying for Wittgenstein exam",5,49,0,1341,1470,TRUE,"Tuesday"
"1471",1471,1471,2023-04-12,"10:04",830,27,4,56,31,"I certainly do not have any personal experience relating to any such activity. What's a cheat- I mean chat gpt?

Fr tho get off Facebook and do ya damn homework. Yes, you.",21,35,0,798,1471,FALSE,"Wednesday"
"1472",1472,1472,2023-04-13,"11:04",9615,246,44,953,319,"OC",314,639,29,8737,1472,TRUE,"Thursday"
"1473",1473,1473,2023-04-13,"11:04",2349,41,9,235,56,"",84,151,6,2325,1473,FALSE,"Thursday"
"1474",1474,1474,2023-04-13,"17:04",2227,78,22,149,100,"",55,94,0,2124,1474,FALSE,"Thursday"
"1475",1475,1475,2023-04-15,"11:04",594,10,2,93,12,"Sciencemin feels personally attacked by this relatable content.",28,65,0,580,1475,FALSE,"Saturday"
"1476",1476,1476,2023-04-15,"13:04",1402,14,0,164,14,"",31,133,0,1347,1476,FALSE,"Saturday"
"1477",1477,1477,2023-04-17,"05:04",981,14,0,16,14,"OC",6,10,0,936,1477,TRUE,"Monday"
"1478",1478,1478,2023-04-18,"05:04",1431,38,3,44,41,"OC",10,34,0,1422,1478,TRUE,"Tuesday"
"1479",1479,1479,2023-04-18,"14:04",746,17,3,60,21,"#wisegangriseup",21,39,1,717,1479,FALSE,"Tuesday"
"1480",1480,1480,2023-04-19,"09:04",1651,27,7,123,34,"",36,87,0,1650,1480,FALSE,"Wednesday"
"1481",1481,1481,2023-04-19,"15:04",917,9,1,14,10,"Happy Bicycle Day!",8,6,0,873,1481,FALSE,"Wednesday"
"1482",1482,1482,2023-04-23,"19:04",1764,34,5,61,39,"",9,52,0,1758,1482,FALSE,"Sunday"
"1483",1483,1483,2023-04-25,"09:04",2085,46,9,125,55,"",46,79,0,2052,1483,FALSE,"Tuesday"
"1484",1484,1484,2023-04-25,"16:04",2493,58,20,420,78,"",111,309,0,2411,1484,FALSE,"Tuesday"
"1485",1485,1485,2023-04-26,"15:04",1671,40,4,114,44,"Taxonomy is a psyop. Life just, uh, finds a way.",27,87,0,1628,1485,FALSE,"Wednesday"
"1486",1486,1486,2023-04-27,"05:04",1187,12,3,74,15,"OC",15,59,0,1150,1486,TRUE,"Thursday"
"1487",1487,1487,2023-04-29,"13:04",709,32,5,31,38,"",12,19,1,709,1487,FALSE,"Saturday"
"1488",1488,1488,2023-04-30,"13:04",989,26,5,97,31,"",28,69,0,989,1488,FALSE,"Sunday"
"1489",1489,1489,2023-04-30,"16:04",1253,40,9,138,51,"",50,88,2,1253,1489,FALSE,"Sunday"
"1490",1490,1490,2023-04-01,"13:04",1551,15,2,128,17,"",19,109,0,1510,1490,FALSE,"Saturday"
