"","X.1","X","date","time","impressions","likes","shares","total_clicks","engagements","description","other_clicks","photo_views","comments","reach","vectorific","isOc","weekday"
"448",448,448,2021-09-23,"08:09",399,13,1,3,14,"oC",1,2,0,372,448,FALSE,"Thursday"
"449",449,449,2021-09-23,"15:09",823,52,3,26,56,"OC",18,8,1,770,449,TRUE,"Thursday"
"450",450,450,2021-09-24,"08:09",3752,226,28,107,267,"Stolen",73,34,13,3543,450,FALSE,"Friday"
"451",451,451,2021-09-24,"21:09",694,36,8,37,47,"",30,7,3,660,451,FALSE,"Friday"
"452",452,452,2021-09-25,"15:09",685,15,3,37,18,"",25,12,0,667,452,FALSE,"Saturday"
"453",453,453,2021-09-25,"15:09",917,28,4,41,33,"",31,10,1,879,453,FALSE,"Saturday"
"454",454,454,2021-09-26,"07:09",805,30,3,82,33,"",61,21,0,794,454,FALSE,"Sunday"
"455",455,455,2021-09-26,"07:09",524,12,1,24,13,"",19,5,0,508,455,FALSE,"Sunday"
"456",456,456,2021-09-26,"09:09",838,32,5,54,40,"What could this mean? (Not OC)",35,19,3,789,456,TRUE,"Sunday"
"457",457,457,2021-09-28,"08:09",3414,199,32,267,254,"Not OC, but ya boi has been reading Heidegger lately",212,55,23,3240,457,TRUE,"Tuesday"
"458",458,458,2021-09-28,"08:09",744,35,3,23,40,"",18,4,2,728,458,FALSE,"Tuesday"
"459",459,459,2021-09-28,"10:09",809,33,1,55,40,"NORMALIZE 👏 HAVING 👏 FOUR 👏 EGGS 👏 AND 👏 A 👏 PROTEIN 👏 SHAKE 👏 FOR 👏 BREAKFAST 👏",55,NA,6,776,459,FALSE,"Tuesday"
"460",460,460,2021-09-28,"14:09",1024,54,5,23,60,"",19,4,1,959,460,FALSE,"Tuesday"
"461",461,461,2021-09-28,"19:09",357,6,0,46,6,"",41,5,0,335,461,FALSE,"Tuesday"
"462",462,462,2021-09-29,"06:09",420,9,1,18,10,"",12,6,0,398,462,FALSE,"Wednesday"
"463",463,463,2021-09-30,"10:09",437,17,1,11,19,"",7,4,1,423,463,FALSE,"Thursday"
"464",464,464,2021-09-30,"12:09",1384,84,10,159,100,"",139,20,6,1374,464,FALSE,"Thursday"
"465",465,465,2021-07-22,"11:07",474,9,2,2,11,"OC",1,1,0,441,465,TRUE,"Thursday"
"466",466,466,2021-07-02,"21:07",869,45,4,27,49,"Reposting this classic",11,16,0,857,466,FALSE,"Friday"
"467",467,467,2021-07-03,"09:07",858,62,5,37,67,"",28,9,0,844,467,FALSE,"Saturday"
"468",468,468,2021-07-03,"14:07",428,12,1,3,13,"",2,1,0,418,468,FALSE,"Saturday"
"469",469,469,2021-07-05,"11:07",4173,43,9,294,53,"OC. Y'all remember that time Nestle paid people to sneak into hospitals disguised as nurses so they could give their formula to new mothers? And how that caused a bunch of infant mortalities in developing countries after the mothers stopped lactating, but couldn't afford formula?
https://en.wikipedia.org/wiki/Nestl%C3%A9_boycott",180,31,1,3907,469,TRUE,"Monday"
"470",470,470,2021-07-05,"17:07",437,10,0,0,10,"Freudmin taking classes on both Kant and Human sexuality at the same time:",NA,NA,0,424,470,FALSE,"Monday"
"471",471,471,2021-07-06,"07:07",882,26,4,77,30,"",68,9,0,854,471,FALSE,"Tuesday"
"472",472,472,2021-07-06,"08:07",2434,51,8,39,60,"",30,9,1,2225,472,FALSE,"Tuesday"
"473",473,473,2021-07-06,"12:07",390,4,1,1,5,"NOOOOOOOOO YOU CAN ONLY TAKE TEN MINUTES AT THE PRINTER AND ONLY SCAN UP TO THIRTY PAGES STOPPPP!!!!",1,NA,0,379,473,FALSE,"Tuesday"
"474",474,474,2021-07-06,"16:07",8321,223,57,414,299,"*Battle of the fates intensifies*",290,124,19,7959,474,FALSE,"Tuesday"
"475",475,475,2021-07-07,"08:07",1107,72,3,78,78,"",59,19,3,1093,475,FALSE,"Wednesday"
"476",476,476,2021-07-08,"09:07",750,22,0,103,24,"",103,NA,2,734,476,FALSE,"Thursday"
"477",477,477,2021-07-09,"20:07",889,48,7,43,55,"",31,12,0,870,477,FALSE,"Friday"
"478",478,478,2021-07-11,"17:07",758,45,4,81,52,"",68,13,3,730,478,FALSE,"Sunday"
"479",479,479,2021-07-13,"07:07",1012,57,3,70,61,"",55,15,1,979,479,FALSE,"Tuesday"
"480",480,480,2021-07-13,"12:07",597,11,2,21,13,"",15,6,0,569,480,FALSE,"Tuesday"
"481",481,481,2021-07-14,"12:07",864,37,8,37,45,"",28,9,0,841,481,FALSE,"Wednesday"
"482",482,482,2021-07-14,"13:07",3795,79,5,125,91,"This would be O.C., but Fyodor Dostoyevsky has probably already seen this coming and written about it in beautiful and compelling prose. What a jerk.",111,14,7,3726,482,TRUE,"Wednesday"
"483",483,483,2021-07-15,"11:07",4253,87,10,113,100,"Nothing more boring than being a guardian angel to a philosopher instead of some spicy ✨SCORIPIO ✨ Girl Boss💪👩",80,33,3,4053,483,FALSE,"Thursday"
"484",484,484,2021-07-16,"08:07",587,10,3,17,13,"O.C.",7,10,0,555,484,TRUE,"Friday"
"485",485,485,2021-07-16,"10:07",580,26,1,24,27,"",20,4,0,540,485,FALSE,"Friday"
"486",486,486,2021-07-16,"12:07",1029,49,8,55,58,"",45,10,1,977,486,FALSE,"Friday"
"487",487,487,2021-07-16,"21:07",621,14,1,23,15,"Freudmin's future career, colorized:",20,3,0,597,487,FALSE,"Friday"
"488",488,488,2021-07-17,"11:07",691,28,6,23,35,"OC",20,3,1,654,488,TRUE,"Saturday"
"489",489,489,2021-07-19,"23:07",1625,76,5,104,84,"",84,20,3,1604,489,FALSE,"Monday"
"490",490,490,2021-07-19,"23:07",1104,49,1,99,54,"",85,14,4,1073,490,FALSE,"Monday"
"491",491,491,2021-07-20,"06:07",287,6,1,12,9,"",12,NA,2,273,491,FALSE,"Tuesday"
"492",492,492,2021-07-20,"07:07",632,35,3,15,38,"",11,4,0,612,492,FALSE,"Tuesday"
"493",493,493,2021-07-20,"13:07",2881,95,11,64,111,"Low effort OC",44,20,5,2723,493,TRUE,"Tuesday"
"494",494,494,2021-07-20,"23:07",446,7,0,2,7,"",1,1,0,418,494,FALSE,"Tuesday"
"495",495,495,2021-07-21,"20:07",537,27,2,66,29,"",51,15,0,488,495,FALSE,"Wednesday"
"496",496,496,2021-07-21,"20:07",821,24,4,12,28,"Stolen shamelessly",6,6,0,778,496,FALSE,"Wednesday"
"497",497,497,2021-07-21,"23:07",835,19,4,25,24,"I enjoy doing the bidding of dark gods",20,5,1,813,497,FALSE,"Wednesday"
"498",498,498,2021-07-01,"11:07",1123,32,3,109,44,"",74,33,9,1105,498,FALSE,"Thursday"
"499",499,499,2021-10-23,"23:10",776,14,2,41,16,"",22,19,0,776,499,FALSE,"Saturday"
"500",500,500,2021-10-24,"11:10",4717,19,7,406,27,"OC",78,328,1,4694,500,TRUE,"Sunday"
"501",501,501,2021-10-24,"20:10",482,9,0,16,9,"",10,6,0,482,501,FALSE,"Sunday"
"502",502,502,2021-10-24,"20:10",393,7,1,5,8,"Sigma grindset tip #42069: only cite hoe-scaring literature in your essays",2,3,0,373,502,FALSE,"Sunday"
"503",503,503,2021-10-25,"09:10",577,13,0,18,13,"",11,7,0,568,503,FALSE,"Monday"
"504",504,504,2021-10-25,"11:10",499,6,0,4,6,"",2,2,0,493,504,FALSE,"Monday"
"505",505,505,2021-10-25,"20:10",750,7,0,39,7,"",18,21,0,720,505,FALSE,"Monday"
"506",506,506,2021-10-26,"17:10",440,21,2,10,23,"",6,4,0,429,506,FALSE,"Tuesday"
"507",507,507,2021-10-26,"19:10",546,0,0,25,6,"",15,10,6,546,507,FALSE,"Tuesday"
"508",508,508,2021-10-26,"19:10",589,12,2,18,14,"",9,9,0,580,508,FALSE,"Tuesday"
"509",509,509,2021-10-29,"09:10",746,6,1,21,7,"",11,10,0,707,509,FALSE,"Friday"
"510",510,510,2021-10-30,"04:10",862,35,1,48,36,"",27,21,0,849,510,FALSE,"Saturday"
"511",511,511,2021-10-30,"10:10",1270,38,8,113,50,"",43,70,4,1227,511,FALSE,"Saturday"
"512",512,512,2021-10-30,"16:10",2827,77,5,110,88,"#ligmagrindset
OC",72,38,6,2678,512,TRUE,"Saturday"
"513",513,513,2021-10-31,"15:10",1071,36,5,45,42,"Completely unprompted by current events but relevant to current conditions O.C.",28,17,1,995,513,TRUE,"Sunday"
"514",514,514,2021-11-01,"08:11",859,30,4,38,35,"",17,21,1,838,514,FALSE,"Monday"
"515",515,515,2021-11-01,"15:11",2834,124,17,96,156,"O.C.
I just saved y'all a bunch of time and effort, you don't need to read any Schopenhauer now.",76,20,15,2652,515,TRUE,"Monday"
"516",516,516,2021-11-01,"20:11",712,19,1,13,20,"Yo DUNC was dope guys
OC",4,9,0,707,516,TRUE,"Monday"
"517",517,517,2021-11-02,"11:11",733,34,1,17,35,"Ya boi is feeling salty about the business ethics class he had to take this semester.
O.C.",9,8,0,707,517,TRUE,"Tuesday"
"518",518,518,2021-11-02,"21:11",480,19,1,13,20,"",9,4,0,469,518,FALSE,"Tuesday"
"519",519,519,2021-11-03,"06:11",1154,51,10,61,65,"",41,20,4,1152,519,FALSE,"Wednesday"
"520",520,520,2021-11-03,"15:11",510,7,0,18,7,"",10,8,0,488,520,FALSE,"Wednesday"
"521",521,521,2021-11-04,"16:11",838,26,4,118,30,"As you guys go out into the world you need to watch out for grils that don't support you, you don't deserve that, so here are some signs that a grul is not 4U
O.C.",58,60,0,654,521,TRUE,"Thursday"
"522",522,522,2021-11-05,"07:11",1481,89,8,153,97,"Real primal father hours",74,79,0,1481,522,FALSE,"Friday"
"523",523,523,2021-11-05,"16:11",749,28,5,21,33,"Getting the fam into Asimov has been going well.
OC",10,11,0,730,523,TRUE,"Friday"
"524",524,524,2021-11-06,"02:11",1174,56,7,72,63,"",49,23,0,1147,524,FALSE,"Saturday"
"525",525,525,2021-11-06,"02:11",1062,28,0,41,28,">Thinking solipsists aren't right about everything

*solipsist",18,23,0,1058,525,FALSE,"Saturday"
"526",526,526,2021-11-06,"03:11",481,32,2,36,35,"",25,10,1,459,526,FALSE,"Saturday"
"527",527,527,2021-11-06,"14:11",5266,197,24,615,231,"Highly relatable OC",325,290,10,4935,527,TRUE,"Saturday"
"528",528,528,2021-11-06,"18:11",1017,70,10,76,80,"",47,29,0,987,528,FALSE,"Saturday"
"529",529,529,2021-11-07,"10:11",1039,39,3,38,44,"",26,12,2,1036,529,FALSE,"Sunday"
"530",530,530,2021-11-07,"18:11",8368,256,37,535,342,"When you start talking to the calcified masses about possible worlds and all you get is that incredulous stare...",275,260,49,7309,530,FALSE,"Sunday"
"531",531,531,2021-11-08,"06:11",1308,53,6,93,61,"",79,14,2,1307,531,FALSE,"Monday"
"532",532,532,2021-11-08,"07:11",902,30,1,49,32,"",40,9,1,883,532,FALSE,"Monday"
"533",533,533,2021-11-09,"08:11",1212,43,1,194,45,"",101,93,1,1211,533,FALSE,"Tuesday"
"534",534,534,2021-11-10,"11:11",795,18,4,43,22,"",24,19,0,795,534,FALSE,"Wednesday"
"535",535,535,2021-11-10,"12:11",1304,34,10,199,45,"",105,94,1,1288,535,FALSE,"Wednesday"
"536",536,536,2021-11-11,"08:11",913,29,2,49,31,"",24,24,0,889,536,FALSE,"Thursday"
"537",537,537,2021-11-11,"14:11",1179,26,8,158,35,"",77,81,1,1141,537,FALSE,"Thursday"
"538",538,538,2021-11-11,"19:11",701,13,0,22,13,"",14,8,0,686,538,FALSE,"Thursday"
"539",539,539,2021-11-11,"20:11",379,4,1,2,5,"Forgive me the lame quote post, but I think about this every year:

""I will come to a time in my backwards trip when November eleventh, accidentally my birthday, was a sacred day called Armistice Day. When I was a boy, all the people of all the nations which had fought in the First World War were silent during the eleventh minute of the eleventh hour of Armistice Day, which was the eleventh day of the eleventh month.
It was during that minute in nineteen hundred and eighteen, that millions upon millions of human beings stopped butchering one another. I have talked to old men who were on battlefields during that minute. They have told me in one way or another that the sudden silence was the Voice of God. So we still have among us some men who can remember when God spoke clearly to mankind.
Armistice Day has become Veterans' Day. Armistice Day was sacred. Veterans' Day is not.
So I will throw Veterans' Day over my shoulder. Armistice Day I will keep. I don't want to throw away any sacred things.""
-Kurt Vonnegut, Breakfast of Champions",2,NA,0,359,539,FALSE,"Thursday"
"540",540,540,2021-11-13,"00:11",505,13,1,59,16,"",39,14,2,489,540,FALSE,"Saturday"
"541",541,541,2021-11-13,"02:11",421,15,1,43,17,"",16,27,1,398,541,FALSE,"Saturday"
"542",542,542,2021-11-13,"17:11",853,33,3,24,36,"",15,9,0,846,542,FALSE,"Saturday"
"543",543,543,2021-11-14,"18:11",948,43,6,43,49,"",14,29,0,914,543,FALSE,"Sunday"
"544",544,544,2021-11-14,"19:11",516,9,0,56,9,"",25,31,0,498,544,FALSE,"Sunday"
"545",545,545,2021-11-14,"20:11",590,16,1,44,19,"This page",29,15,2,579,545,FALSE,"Sunday"
"546",546,546,2021-11-15,"19:11",620,21,1,21,22,"",15,6,0,603,546,FALSE,"Monday"
"547",547,547,2021-11-15,"21:11",1056,53,5,69,61,"Um excuse me sweetie, but you forgot ""lift heavy rock""",50,19,3,1024,547,TRUE,"Monday"
"548",548,548,2021-11-16,"10:11",789,26,1,13,27,"",8,5,0,775,548,FALSE,"Tuesday"
"549",549,549,2021-11-17,"10:11",417,15,1,7,16,"Quick OC",5,2,0,391,549,TRUE,"Wednesday"
"550",550,550,2021-11-19,"09:11",1089,14,0,94,15,"",56,38,1,1068,550,FALSE,"Friday"
"551",551,551,2021-11-19,"16:11",403,8,1,4,9,"OC
I think I'm hilarious",3,1,0,383,551,TRUE,"Friday"
"552",552,552,2021-11-19,"17:11",1401,63,8,54,74,"OC",22,32,3,1392,552,TRUE,"Friday"
"553",553,553,2021-11-20,"10:11",2042,25,5,108,31,"OC",54,54,1,1974,553,TRUE,"Saturday"
"554",554,554,2021-11-20,"13:11",523,24,3,34,27,"",25,9,0,497,554,FALSE,"Saturday"
"555",555,555,2021-11-21,"16:11",391,11,0,6,11,"When you find out that sea plants evolved onto land and then back into the sea, just like aquatic mammals
OC",2,4,0,362,555,TRUE,"Sunday"
"556",556,556,2021-11-21,"20:11",1277,59,12,66,71,"",41,25,0,1253,556,FALSE,"Sunday"
"557",557,557,2021-11-22,"15:11",553,16,0,9,16,"OC",5,4,0,534,557,TRUE,"Monday"
"558",558,558,2021-11-23,"06:11",569,36,6,27,42,"",16,11,0,553,558,FALSE,"Tuesday"
"559",559,559,2021-11-24,"10:11",685,23,2,86,25,"",29,57,0,671,559,FALSE,"Wednesday"
"560",560,560,2021-11-24,"12:11",765,27,0,34,28,"",25,9,1,736,560,FALSE,"Wednesday"
"561",561,561,2021-11-24,"16:11",1079,33,5,70,38,"",45,25,0,1059,561,FALSE,"Wednesday"
"562",562,562,2021-11-25,"12:11",1023,47,5,20,53,"",14,6,1,1013,562,FALSE,"Thursday"
"563",563,563,2021-11-25,"12:11",1079,47,3,203,50,"Pack it in boys we're about to get territorialized",95,108,0,1068,563,FALSE,"Thursday"
"564",564,564,2021-11-26,"00:11",770,12,1,19,13,"",13,6,0,736,564,FALSE,"Friday"
"565",565,565,2021-11-26,"21:11",700,25,1,39,29,"Low effort O.C.",21,18,3,658,565,TRUE,"Friday"
"566",566,566,2021-11-27,"07:11",455,12,0,15,12,"",13,2,0,420,566,FALSE,"Saturday"
"567",567,567,2021-11-27,"10:11",1215,32,9,49,41,"OC. 

Source is Harris et al (1991), ""Monsters,  ghosts and  witches:  Testing the 
limits of  the fantasy-reality  distinction in 
young children""",17,32,0,1187,567,TRUE,"Saturday"
"568",568,568,2021-11-28,"10:11",946,21,1,45,23,"",31,14,1,920,568,FALSE,"Sunday"
"569",569,569,2021-11-28,"19:11",886,39,5,63,44,"",33,30,0,837,569,FALSE,"Sunday"
"570",570,570,2021-11-28,"20:11",464,29,1,17,31,"How do I surgically remove my free will?",9,8,1,434,570,FALSE,"Sunday"
"571",571,571,2021-11-28,"20:11",684,13,0,21,13,"",10,11,0,671,571,FALSE,"Sunday"
"572",572,572,2021-11-29,"09:11",868,17,1,32,18,"",24,8,0,854,572,FALSE,"Monday"
"573",573,573,2021-11-30,"18:11",955,18,2,38,21,"",28,10,1,947,573,FALSE,"Tuesday"
"574",574,574,2021-12-02,"07:12",362,2,0,5,2,"Keep this attitude in mind, bros. 
The path to having no weaknesses is Gym-enhanced tantric meditation.",5,NA,0,338,574,FALSE,"Thursday"
"575",575,575,2021-12-02,"12:12",704,15,1,47,16,"",31,16,0,681,575,FALSE,"Thursday"
"576",576,576,2021-12-03,"00:12",939,30,4,24,36,"",8,16,2,910,576,FALSE,"Friday"
"577",577,577,2021-12-03,"08:12",585,13,0,19,13,"",13,6,0,561,577,FALSE,"Friday"
"578",578,578,2021-12-03,"09:12",1020,29,3,35,34,"",24,11,2,988,578,FALSE,"Friday"
"579",579,579,2021-12-04,"09:12",551,19,2,8,21,"",6,2,0,521,579,FALSE,"Saturday"
"580",580,580,2021-12-05,"16:12",2216,94,8,240,111,"",166,74,9,2038,580,FALSE,"Sunday"
"581",581,581,2021-12-05,"19:12",990,45,4,52,49,"",33,19,0,940,581,FALSE,"Sunday"
"582",582,582,2021-12-06,"11:12",1226,46,2,81,49,"",52,29,1,1184,582,FALSE,"Monday"
"583",583,583,2021-12-07,"20:12",1257,58,3,51,62,"",28,23,1,1212,583,FALSE,"Tuesday"
"584",584,584,2021-12-09,"18:12",1311,101,7,77,116,"OC",48,29,8,1238,584,TRUE,"Thursday"
"585",585,585,2021-12-09,"20:12",753,28,0,22,29,"banan",13,9,1,738,585,FALSE,"Thursday"
"586",586,586,2021-12-10,"12:12",829,12,0,33,12,"I've heard that Lacan could drive well but did not respect traffic laws whatsoever",22,11,0,804,586,FALSE,"Friday"
"587",587,587,2021-12-10,"12:12",764,26,4,14,30,"Follow up to the previous post stolen from the comments",8,6,0,721,587,FALSE,"Friday"
"588",588,588,2021-12-11,"09:12",510,4,0,10,4,"",5,5,0,486,588,FALSE,"Saturday"
"589",589,589,2021-12-11,"10:12",814,24,0,31,25,"",21,10,1,783,589,FALSE,"Saturday"
"590",590,590,2021-12-12,"10:12",3322,111,17,169,136,"OC",105,64,8,3230,590,TRUE,"Sunday"
"591",591,591,2021-12-12,"12:12",828,13,0,25,13,"",19,6,0,806,591,FALSE,"Sunday"
"592",592,592,2021-12-12,"13:12",1409,52,7,241,62,"",120,121,3,1386,592,FALSE,"Sunday"
"593",593,593,2021-12-12,"19:12",850,14,0,25,14,"",19,6,0,816,593,FALSE,"Sunday"
"594",594,594,2021-12-13,"16:12",7327,363,44,474,423,"OC",374,100,16,7094,594,TRUE,"Monday"
"595",595,595,2021-12-13,"22:12",1081,30,1,61,33,"",48,13,2,1043,595,FALSE,"Monday"
"596",596,596,2021-12-14,"21:12",645,4,3,23,7,"",19,4,0,617,596,FALSE,"Tuesday"
"597",597,597,2021-12-15,"16:12",678,21,2,39,23,"",10,29,0,660,597,FALSE,"Wednesday"
"598",598,598,2021-12-15,"20:12",640,23,1,27,25,"",19,8,1,631,598,FALSE,"Wednesday"
"599",599,599,2021-12-16,"17:12",887,16,0,21,17,"",14,7,1,858,599,FALSE,"Thursday"
"600",600,600,2021-12-16,"21:12",543,14,1,11,15,"",6,5,0,529,600,FALSE,"Thursday"
"601",601,601,2021-12-17,"09:12",1349,41,1,125,43,"",73,52,1,1299,601,FALSE,"Friday"
"602",602,602,2021-12-17,"10:12",1613,40,7,152,53,"",111,41,6,1558,602,FALSE,"Friday"
"603",603,603,2021-12-18,"11:12",615,7,1,8,8,"",4,4,0,585,603,FALSE,"Saturday"
"604",604,604,2021-12-18,"14:12",712,8,3,29,15,"""The presence of an ethical symbol in a proposition adds nothing to its factual content. Thus if I say to someone, ‘You acted wrongly in stealing that money,’ I am not stating anything more than if I had simply said, ‘You stole that money.’ In adding that this action is wrong I am not making any further statement about it. I am simply evincing my moral disapproval of it. It is as if I had said, ‘You stole that money,’ in a peculiar tone of horror, or written it with
the addition of some special exclamation marks. The tone, or the exclamation marks, adds nothing to the literal meaning of the sentence. It merely serves to show that the expression of it is attended by certain feelings in the speaker.""
O.C. meme but not the quote",26,3,4,687,604,TRUE,"Saturday"
"605",605,605,2021-12-19,"11:12",1359,71,8,55,82,"Gymmin has gone on a meditation retreat. Post memes that imply there may be objective moral values",46,9,3,1307,605,FALSE,"Sunday"
"606",606,606,2021-12-19,"14:12",1044,45,3,38,48,"",24,14,0,1005,606,FALSE,"Sunday"
"607",607,607,2021-12-20,"19:12",1496,64,13,89,79,"",45,44,2,1474,607,FALSE,"Monday"
"608",608,608,2021-12-21,"13:12",1089,46,5,55,51,"",26,29,0,1076,608,FALSE,"Tuesday"
"609",609,609,2021-12-21,"16:12",908,19,5,22,24,"",8,13,0,886,609,FALSE,"Tuesday"
"610",610,610,2021-12-21,"22:12",949,26,3,20,29,"",11,9,0,932,610,FALSE,"Tuesday"
"611",611,611,2021-12-23,"22:12",868,9,1,28,10,"",15,13,0,835,611,FALSE,"Thursday"
"612",612,612,2021-12-24,"00:12",880,32,2,16,34,"",10,6,0,860,612,FALSE,"Friday"
"613",613,613,2021-12-24,"10:12",694,16,2,17,18,"",13,4,0,679,613,FALSE,"Friday"
"614",614,614,2021-12-24,"15:12",832,7,1,16,8,"OC
New Spiderboy was pretty gud",3,13,0,801,614,TRUE,"Friday"
"615",615,615,2021-12-24,"21:12",1025,9,0,24,9,"",7,17,0,1011,615,FALSE,"Friday"
"616",616,616,2021-12-24,"21:12",1196,16,1,21,17,"",13,8,0,1162,616,FALSE,"Friday"
"617",617,617,2021-12-25,"11:12",1608,94,10,50,105,"",34,16,1,1556,617,FALSE,"Saturday"
"618",618,618,2021-12-28,"09:12",1718,54,8,139,64,"",71,68,2,1637,618,FALSE,"Tuesday"
"619",619,619,2021-12-28,"22:12",2568,115,15,120,135,"",95,25,5,2467,619,FALSE,"Tuesday"
"620",620,620,2021-12-29,"00:12",1548,22,1,96,23,"",67,29,0,1493,620,FALSE,"Wednesday"
"621",621,621,2021-12-29,"08:12",1252,22,2,13,24,"",6,7,0,1202,621,FALSE,"Wednesday"
"622",622,622,2021-12-29,"10:12",2927,56,15,280,77,"Long OC",87,193,6,2839,622,TRUE,"Wednesday"
"623",623,623,2021-12-29,"19:12",1253,18,5,20,23,"",6,14,0,1184,623,FALSE,"Wednesday"
"624",624,624,2021-12-30,"09:12",1432,45,1,20,46,"",10,10,0,1382,624,FALSE,"Thursday"
"625",625,625,2021-12-30,"18:12",1299,21,3,50,24,"OC. From Valis, by Phillip K. Dick",15,35,0,1242,625,TRUE,"Thursday"
"626",626,626,2021-10-23,"11:10",400,9,0,23,10,"",17,6,1,390,626,FALSE,"Saturday"
"627",627,627,2021-10-04,"21:10",799,44,3,20,47,"",14,6,0,781,627,FALSE,"Monday"
"628",628,628,2021-10-05,"14:10",765,18,0,148,22,"",119,29,4,736,628,FALSE,"Tuesday"
"629",629,629,2021-10-06,"07:10",2006,88,10,200,137,"",180,20,39,1998,629,FALSE,"Wednesday"
"630",630,630,2021-10-06,"18:10",1065,50,11,107,64,"",76,31,3,1063,630,FALSE,"Wednesday"
"631",631,631,2021-10-07,"07:10",294,10,1,10,11,"",8,2,0,276,631,FALSE,"Thursday"
"632",632,632,2021-10-07,"21:10",727,44,6,30,50,"",18,12,0,721,632,FALSE,"Thursday"
"633",633,633,2021-10-07,"22:10",730,20,1,63,22,"",52,11,1,699,633,FALSE,"Thursday"
"634",634,634,2021-10-08,"09:10",661,9,1,75,10,"",36,39,0,649,634,FALSE,"Friday"
"635",635,635,2021-10-08,"17:10",716,34,2,35,36,"",21,14,0,713,635,FALSE,"Friday"
"636",636,636,2021-10-08,"23:10",708,25,3,64,29,"",48,16,1,697,636,FALSE,"Friday"
"637",637,637,2021-10-09,"02:10",312,8,0,5,8,"",4,1,0,294,637,FALSE,"Saturday"
"638",638,638,2021-10-09,"09:10",2492,85,7,128,97,"Bros, the construction of a human body could be said to be centered around the digestive tract- which each of our functions said to be only meant to sustain our endless and unsatisfying consumption. The stomach is a hole which cannot be filled.
Also, I'm on a cut right now, and that has nothing to do with me thinking about this. 
-Gymmin.",96,32,5,2467,638,FALSE,"Saturday"
"639",639,639,2021-10-10,"00:10",994,44,7,37,55,"These youtube recommendations are getting weirdly specific",22,15,4,955,639,FALSE,"Sunday"
"640",640,640,2021-10-10,"07:10",1001,58,7,37,65,"",26,11,0,971,640,FALSE,"Sunday"
"641",641,641,2021-10-10,"10:10",382,19,0,22,21,"",16,6,2,368,641,FALSE,"Sunday"
"642",642,642,2021-10-10,"17:10",998,21,2,73,29,"",64,9,6,988,642,FALSE,"Sunday"
"643",643,643,2021-10-12,"08:10",592,6,0,34,6,"",6,28,0,575,643,FALSE,"Tuesday"
"644",644,644,2021-10-12,"08:10",578,19,4,23,23,"",15,8,0,555,644,FALSE,"Tuesday"
"645",645,645,2021-10-13,"10:10",1026,50,8,28,61,"Daily reminder",11,17,3,993,645,FALSE,"Wednesday"
"646",646,646,2021-10-13,"16:10",750,8,0,136,8,"",43,93,0,733,646,FALSE,"Wednesday"
"647",647,647,2021-10-13,"23:10",856,37,8,53,46,"",33,20,1,847,647,FALSE,"Wednesday"
"648",648,648,2021-10-14,"09:10",1370,73,7,101,92,"",67,34,12,1331,648,FALSE,"Thursday"
"649",649,649,2021-10-14,"20:10",922,67,6,67,73,"",42,25,0,909,649,FALSE,"Thursday"
"650",650,650,2021-10-15,"09:10",625,8,2,31,10,"",11,20,0,613,650,FALSE,"Friday"
"651",651,651,2021-10-16,"01:10",973,58,13,91,75,"",78,13,4,948,651,FALSE,"Saturday"
"652",652,652,2021-10-16,"04:10",904,31,8,66,39,"",33,33,0,878,652,FALSE,"Saturday"
"653",653,653,2021-10-16,"16:10",1178,64,2,126,67,"",102,24,1,1169,653,FALSE,"Saturday"
"654",654,654,2021-10-17,"15:10",2272,20,2,124,33,"",117,7,11,2170,654,FALSE,"Sunday"
"655",655,655,2021-10-17,"16:10",812,19,1,56,20,"",21,35,0,803,655,FALSE,"Sunday"
"656",656,656,2021-10-17,"16:10",242,4,0,3,4,"",3,NA,0,229,656,FALSE,"Sunday"
"657",657,657,2021-10-18,"21:10",666,54,3,43,63,"",32,11,6,636,657,FALSE,"Monday"
"658",658,658,2021-10-19,"12:10",797,36,3,14,40,"Stolen. Are people sick of these yet?",9,5,1,785,658,FALSE,"Tuesday"
"659",659,659,2021-10-19,"13:10",451,9,1,18,10,"",18,NA,0,439,659,FALSE,"Tuesday"
"660",660,660,2021-10-20,"07:10",838,36,3,23,39,"",15,8,0,835,660,FALSE,"Wednesday"
"661",661,661,2021-10-20,"09:10",834,20,3,53,24,"",25,28,1,819,661,FALSE,"Wednesday"
"662",662,662,2021-10-20,"11:10",881,17,2,143,19,"OC",32,111,0,847,662,TRUE,"Wednesday"
"663",663,663,2021-10-20,"23:10",501,17,1,20,20,"OH GOD

OH FUCJ",8,NA,2,494,663,FALSE,"Wednesday"
"664",664,664,2021-10-21,"16:10",1298,73,8,111,83,"",80,31,2,1286,664,FALSE,"Thursday"
"665",665,665,2021-10-22,"12:10",738,21,2,19,25,"Making up for the Jung bashing last week",17,2,2,721,665,FALSE,"Friday"
"666",666,666,2021-10-22,"18:10",1361,49,12,54,65,"",43,10,4,1267,666,FALSE,"Friday"
"667",667,667,2021-10-23,"11:10",652,7,0,24,9,"Saw Hellraiser again a month ago and been seeing a lot of Hellraiser memes around since. Guess going to Hell is in the zeitgiest atm.
OC",11,13,2,645,667,TRUE,"Saturday"
"668",668,668,2021-10-04,"06:10",464,20,3,17,23,"",10,7,0,451,668,FALSE,"Monday"
