"","X.1","X","date","time","impressions","likes","shares","total_clicks","engagements","description","other_clicks","photo_views","comments","reach","vectorific","isOc","weekday"
"442",442,442,2022-08-16,"16:08",1725,26,5,172,31,"",24,148,0,1637,442,FALSE,"Tuesday"
"443",443,443,2022-08-16,"20:08",1862,35,9,142,46,"",53,89,2,1723,443,FALSE,"Tuesday"
"444",444,444,2022-08-16,"21:08",6655,77,27,278,105,"Sorry for the textwall. Source is Madness and Civilization, pp. 22-23.",81,197,1,6610,444,FALSE,"Tuesday"
"445",445,445,2022-08-17,"10:08",4237,178,26,708,213,"Found in the Archives",294,414,9,4090,445,FALSE,"Wednesday"
"446",446,446,2022-08-17,"13:08",136221,3701,538,20879,4962,"Alexa, play the faculty-scaring philosophy. OC",11843,9036,723,130003,446,TRUE,"Wednesday"
"447",447,447,2022-08-18,"13:08",1657,28,3,100,31,"",36,64,0,1580,447,FALSE,"Thursday"
"448",448,448,2022-08-18,"16:08",2928,107,19,482,129,"",147,335,3,2734,448,FALSE,"Thursday"
"449",449,449,2022-08-19,"20:08",1883,23,3,105,26,"",49,56,0,1799,449,FALSE,"Friday"
"450",450,450,2022-08-20,"21:08",2128,19,2,98,21,"",38,60,0,2063,450,FALSE,"Saturday"
"451",451,451,2022-08-22,"07:08",3796,137,21,357,168,"",184,173,10,3630,451,FALSE,"Monday"
"452",452,452,2022-08-22,"09:08",3303,38,3,496,47,"",228,267,6,3250,452,FALSE,"Monday"
"453",453,453,2022-08-23,"11:08",1249,16,1,65,17,"",42,23,0,1200,453,FALSE,"Tuesday"
"454",454,454,2022-08-24,"14:08",2005,43,8,216,59,"Oh look three different pictures of me",101,115,8,1910,454,FALSE,"Wednesday"
"455",455,455,2022-08-24,"17:08",2569,70,13,117,84,"",65,52,1,2504,455,FALSE,"Wednesday"
"456",456,456,2022-08-25,"05:08",2044,24,5,100,29,"Lacan?",53,47,0,1985,456,FALSE,"Thursday"
"457",457,457,2022-08-25,"22:08",3384,45,4,952,57,"I'm still bitter about this. There is an alternate timeline where the zombie fad ended with an actually good adaptation of this book and is maybe remembered somewhat fondly. Instead it ended with a truly mediocre adaptation of the Walking Dead comics and is a joke of a genre.",393,559,8,3279,457,TRUE,"Thursday"
"458",458,458,2022-08-26,"11:08",1951,30,3,83,33,"",28,55,0,1890,458,FALSE,"Friday"
"459",459,459,2022-08-27,"14:08",2536,46,7,319,55,"",174,145,2,2414,459,FALSE,"Saturday"
"460",460,460,2022-08-28,"14:08",3076,67,11,1000,82,"Damn straight. Other admins need not comment.",282,717,4,2980,460,FALSE,"Sunday"
"461",461,461,2022-08-30,"08:08",4298,180,21,619,206,"",329,290,5,4188,461,FALSE,"Tuesday"
"462",462,462,2022-08-30,"12:08",2332,46,4,140,51,"",69,71,1,2304,462,FALSE,"Tuesday"
"463",463,463,2022-08-30,"12:08",2320,59,12,158,72,"",96,62,1,2282,463,FALSE,"Tuesday"
"464",464,464,2022-08-30,"18:08",1736,45,9,55,55,"Was with my grandma and she asked me ""Have you heard of Gen Z? What's that?"" 
I didn't really know what to say.",25,30,1,1704,464,FALSE,"Tuesday"
"465",465,465,2022-08-31,"12:08",2036,21,4,75,25,"",33,42,0,1948,465,FALSE,"Wednesday"
"466",466,466,2022-08-31,"13:08",2013,34,2,146,37,"How do you do fellow KINGS?",86,60,1,1956,466,FALSE,"Wednesday"
"467",467,467,2022-08-31,"18:08",4087,125,14,208,149,"Anti philosophy philosopher gang rise up",135,73,10,3907,467,FALSE,"Wednesday"
"468",468,468,2022-09-01,"17:09",2575,44,9,166,54,"",83,83,1,2556,468,FALSE,"Thursday"
"469",469,469,2022-09-01,"18:09",1045,14,2,15,16,"Guys, I think I'm feeling Jews Ents. 😥",12,3,0,990,469,FALSE,"Thursday"
"470",470,470,2022-09-02,"09:09",4836,186,22,910,226,"",447,463,18,4674,470,FALSE,"Friday"
"471",471,471,2022-09-02,"12:09",1476,25,4,60,35,"OC. Enjoy responsibly",33,27,6,1400,471,TRUE,"Friday"
"472",472,472,2022-09-02,"14:09",2696,109,30,247,139,"",126,117,0,2570,472,FALSE,"Friday"
"473",473,473,2022-09-03,"06:09",1469,44,7,103,54,"M(O)re La(C)an memes",78,25,3,1412,473,TRUE,"Saturday"
"474",474,474,2022-09-03,"20:09",1946,36,2,117,42,"Uncle Ted, known among mathematicians for his work on so called ""Kazynski Convergence,"" 
O.C.",85,32,4,1907,474,TRUE,"Saturday"
"475",475,475,2022-09-04,"06:09",2498,13,0,497,21,"I was in the middle of taking a screenshot to make into a meme when this ad popped up and the meme literally made itself.
The 20-second flashbacks in Shadow of Mordor were literally a better adaptation than this.
OC",184,313,8,2344,475,TRUE,"Sunday"
"476",476,476,2022-09-04,"09:09",1365,39,5,60,45,"",60,NA,1,1314,476,FALSE,"Sunday"
"477",477,477,2022-09-04,"10:09",1797,12,0,65,13,"",29,32,1,1744,477,FALSE,"Sunday"
"478",478,478,2022-09-05,"05:09",2164,55,13,72,69,"OC",25,47,1,2085,478,TRUE,"Monday"
"479",479,479,2022-09-06,"18:09",2725,68,6,144,76,"Here's one for all you mathbros",77,67,2,2645,479,FALSE,"Tuesday"
"480",480,480,2022-09-07,"05:09",2406,53,9,58,62,"OC",25,33,0,2376,480,TRUE,"Wednesday"
"481",481,481,2022-09-07,"09:09",1967,33,5,59,38,"",59,NA,0,1860,481,FALSE,"Wednesday"
"482",482,482,2022-09-08,"12:09",13314,485,133,857,639,"",451,406,21,12465,482,FALSE,"Thursday"
"483",483,483,2022-09-09,"05:09",3531,41,6,1127,47,"OC",126,1001,0,3329,483,TRUE,"Friday"
"484",484,484,2022-09-09,"17:09",2685,87,18,85,105,"Jk jk... Unless?",20,65,0,2507,484,FALSE,"Friday"
"485",485,485,2022-09-10,"08:09",1797,24,2,60,26,"",18,42,0,1744,485,FALSE,"Saturday"
"486",486,486,2022-09-10,"11:09",3169,85,13,230,101,"",135,95,3,3041,486,FALSE,"Saturday"
"487",487,487,2022-09-10,"19:09",2659,51,11,205,65,"",77,125,3,2584,487,FALSE,"Saturday"
"488",488,488,2022-09-11,"07:09",4514,135,16,630,160,"""Do the reading? No bro, I just think like, deep thoughts all the time instead""",231,399,9,4332,488,FALSE,"Sunday"
"489",489,489,2022-09-11,"09:09",3876,38,8,897,48,"",176,721,2,3764,489,FALSE,"Sunday"
"490",490,490,2022-09-12,"08:09",3196,144,24,301,170,"No context O.C",163,138,2,3028,490,TRUE,"Monday"
"491",491,491,2022-09-12,"13:09",6587,253,42,666,328,"",277,389,33,6587,491,FALSE,"Monday"
"492",492,492,2022-09-13,"12:09",2536,47,16,164,63,"",63,101,0,2450,492,FALSE,"Tuesday"
"493",493,493,2022-09-14,"17:09",3762,139,15,453,157,"",290,163,3,3762,493,FALSE,"Wednesday"
"494",494,494,2022-09-17,"13:09",1371,21,2,68,23,"",43,25,0,1366,494,FALSE,"Saturday"
"495",495,495,2022-09-19,"13:09",4120,94,12,593,111,"",354,239,5,4075,495,FALSE,"Monday"
"496",496,496,2022-09-19,"14:09",1613,48,16,57,65,"New Semester Got me like..",21,36,1,1552,496,FALSE,"Monday"
"497",497,497,2022-09-19,"19:09",2517,81,8,173,96,"",83,90,7,2389,497,FALSE,"Monday"
"498",498,498,2022-09-20,"05:09",1078,32,5,30,37,"",7,23,0,1023,498,FALSE,"Tuesday"
"499",499,499,2022-09-20,"15:09",2043,29,3,108,32,"",42,66,0,1995,499,FALSE,"Tuesday"
"500",500,500,2022-09-21,"15:09",3047,55,15,370,73,"",105,265,3,2963,500,FALSE,"Wednesday"
"501",501,501,2022-09-22,"11:09",2598,51,4,234,55,"",69,165,0,2497,501,FALSE,"Thursday"
"502",502,502,2022-09-22,"11:09",1454,12,2,60,14,"Very nice colorization",16,44,0,1382,502,FALSE,"Thursday"
"503",503,503,2022-09-23,"16:09",2268,38,6,444,44,"",79,365,0,2255,503,FALSE,"Friday"
"504",504,504,2022-09-24,"15:09",1672,23,3,161,27,"",58,103,1,1615,504,FALSE,"Saturday"
"505",505,505,2022-09-25,"15:09",2082,40,3,117,44,"",55,62,1,2046,505,FALSE,"Sunday"
"506",506,506,2022-09-26,"15:09",4903,175,24,1513,204,"",319,1194,5,4891,506,FALSE,"Monday"
"507",507,507,2022-09-27,"15:09",1400,14,0,73,14,"",49,24,0,1358,507,FALSE,"Tuesday"
"508",508,508,2022-09-28,"13:09",1742,35,5,92,42,"",44,48,2,1732,508,FALSE,"Wednesday"
"509",509,509,2022-09-28,"14:09",1936,65,9,87,81,"I will not elaborate.",47,40,7,1818,509,FALSE,"Wednesday"
"510",510,510,2022-09-28,"20:09",3671,120,30,322,152,"",173,149,2,3595,510,FALSE,"Wednesday"
"511",511,511,2022-09-29,"07:09",833,3,1,24,5,"POV you are an individual with anxious attachment doing a theory of mind Test",14,10,1,791,511,FALSE,"Thursday"
"512",512,512,2022-09-29,"08:09",1324,39,4,55,44,"",39,16,1,1307,512,FALSE,"Thursday"
"513",513,513,2022-09-29,"10:09",2573,36,6,201,42,"",93,108,0,2573,513,FALSE,"Thursday"
"514",514,514,2022-09-29,"19:09",25394,772,251,6085,1060,"",987,5098,37,25120,514,FALSE,"Thursday"
"515",515,515,2022-09-30,"12:09",2937,62,6,227,69,"",107,120,1,2871,515,FALSE,"Friday"
"516",516,516,2022-09-30,"16:09",1003,16,3,21,19,"Recently, some Japanese engineers decided to try putting googly eyes on self driving cars to see if it improved the way that they interacted with people.

An unintentional side-effect, the cars look anxious AF.",5,16,0,977,516,FALSE,"Friday"
"517",517,517,2022-09-30,"18:09",1334,19,8,50,28,"",25,25,1,1320,517,FALSE,"Friday"
"518",518,518,2022-07-17,"15:07",1227,34,5,79,42,"",52,27,3,1148,518,FALSE,"Sunday"
"519",519,519,2022-07-01,"11:07",3229,116,13,208,141,"Ethics minors seething",189,19,12,2976,519,FALSE,"Friday"
"520",520,520,2022-07-01,"16:07",1404,17,5,49,28,"Master Chief's romantic attachment to Cortana is both Oedipal- because she was made to look like his surrogate mother, and incestuous, because Cortana is herself the 'Daughter' of Master Chief's 'Mother', and thus his sister.",49,NA,6,1341,520,FALSE,"Friday"
"521",521,521,2022-07-02,"18:07",2661,101,24,143,127,"",88,55,2,2577,521,FALSE,"Saturday"
"522",522,522,2022-07-03,"16:07",1182,26,4,41,30,"",29,12,0,1127,522,FALSE,"Sunday"
"523",523,523,2022-07-03,"20:07",1639,33,6,82,39,"",38,44,0,1547,523,FALSE,"Sunday"
"524",524,524,2022-07-04,"19:07",2320,15,3,290,20,"Funk Valhalla",97,193,2,2193,524,FALSE,"Monday"
"525",525,525,2022-07-04,"19:07",1526,18,1,115,20,"",78,37,1,1468,525,FALSE,"Monday"
"526",526,526,2022-07-05,"07:07",1346,14,1,82,15,"",33,49,0,1318,526,FALSE,"Tuesday"
"527",527,527,2022-07-05,"14:07",1937,115,21,181,153,"",111,NA,17,1801,527,FALSE,"Tuesday"
"528",528,528,2022-07-05,"15:07",682,11,0,65,12,"",65,NA,1,645,528,FALSE,"Tuesday"
"529",529,529,2022-07-06,"15:07",1630,45,6,118,52,"No, it's the Gemeinsamesdasein Spot, a metaphysical concept described in German philosophy, like Heidegger.",118,NA,1,1512,529,FALSE,"Wednesday"
"530",530,530,2022-07-06,"17:07",2393,41,11,148,53,"They can't keep getting away with it",124,24,1,2285,530,FALSE,"Wednesday"
"531",531,531,2022-07-06,"23:07",1146,13,1,46,18,"'luv meat
'luv dairy
'ate vegetables

Simple as",35,11,4,1074,531,FALSE,"Wednesday"
"532",532,532,2022-07-07,"09:07",930,26,8,85,34,"",52,32,0,873,532,FALSE,"Thursday"
"533",533,533,2022-07-07,"10:07",1257,42,8,54,50,"",31,23,0,1189,533,FALSE,"Thursday"
"534",534,534,2022-07-08,"11:07",3267,171,20,222,200,"Here at Philosophical Gym Bro, we are both",185,37,9,3197,534,FALSE,"Friday"
"535",535,535,2022-07-08,"17:07",1871,46,5,62,51,"",35,27,0,1746,535,FALSE,"Friday"
"536",536,536,2022-07-08,"22:07",996,9,1,26,10,"",17,9,0,936,536,FALSE,"Friday"
"537",537,537,2022-07-09,"09:07",2166,44,8,125,52,"",84,41,0,2085,537,FALSE,"Saturday"
"538",538,538,2022-07-09,"09:07",2022,25,3,126,34,"",105,21,6,1923,538,FALSE,"Saturday"
"539",539,539,2022-07-10,"11:07",2126,54,5,110,62,"Uhh based",87,23,3,2022,539,FALSE,"Sunday"
"540",540,540,2022-07-11,"14:07",1879,52,12,87,64,"",46,41,0,1799,540,FALSE,"Monday"
"541",541,541,2022-07-11,"22:07",1245,14,0,51,14,"",31,20,0,1155,541,FALSE,"Monday"
"542",542,542,2022-07-12,"22:07",1158,6,4,31,10,"",18,13,0,1086,542,FALSE,"Tuesday"
"543",543,543,2022-07-12,"23:07",3341,214,39,341,259,"",256,85,6,3187,543,FALSE,"Tuesday"
"544",544,544,2022-07-13,"08:07",2522,123,14,261,139,"",134,127,2,2405,544,FALSE,"Wednesday"
"545",545,545,2022-07-14,"22:07",2703,66,21,147,88,"",107,40,1,2535,545,FALSE,"Thursday"
"546",546,546,2022-07-16,"11:07",2047,39,14,82,53,"Reposting this classic",38,44,0,1946,546,FALSE,"Saturday"
"547",547,547,2022-07-16,"12:07",1752,24,5,61,29,"",40,21,0,1657,547,FALSE,"Saturday"
"548",548,548,2022-07-16,"13:07",858,7,1,17,10,"Downward into the abyss dog",15,2,2,814,548,FALSE,"Saturday"
"549",549,549,2022-07-17,"11:07",1486,20,3,34,23,"OC",19,15,0,1426,549,TRUE,"Sunday"
"550",550,550,2022-07-17,"14:07",1821,31,5,67,36,"",50,17,0,1770,550,FALSE,"Sunday"
"551",551,551,2022-07-01,"08:07",1267,6,0,82,7,"",61,21,1,1209,551,FALSE,"Friday"
"552",552,552,2022-10-09,"14:10",2055,78,7,149,85,"",70,79,0,2027,552,FALSE,"Sunday"
"553",553,553,2022-10-09,"17:10",2841,74,9,452,86,"",139,313,3,2723,553,FALSE,"Sunday"
"554",554,554,2022-10-09,"21:10",5025,169,22,305,207,"",163,142,16,4785,554,FALSE,"Sunday"
"555",555,555,2022-10-09,"23:10",5700,215,27,291,248,"And I love them all.",181,110,6,5426,555,FALSE,"Sunday"
"556",556,556,2022-10-10,"12:10",1429,10,0,48,10,"Showing up to freshman classes as a supersenior",29,18,0,1378,556,FALSE,"Monday"
"557",557,557,2022-10-10,"12:10",1289,36,0,147,38,"",147,NA,2,1221,557,FALSE,"Monday"
"558",558,558,2022-10-10,"13:10",4558,100,24,312,131,"OC",199,113,7,4340,558,TRUE,"Monday"
"559",559,559,2022-10-11,"23:10",757,11,0,91,12,"",91,NA,1,728,559,FALSE,"Tuesday"
"560",560,560,2022-10-12,"05:10",1411,5,0,92,6,"Being into the Harry Potter MBTI is redundant because it is already proof of being a slushbrain Hufflepuff
OC",50,42,1,1366,560,TRUE,"Wednesday"
"561",561,561,2022-10-13,"01:10",1975,36,5,64,46,"Life and death are a single breath.
You breathe in,
Then you breathe out.",64,NA,5,1880,561,FALSE,"Thursday"
"562",562,562,2022-10-13,"16:10",1411,17,2,80,19,"",51,29,0,1358,562,FALSE,"Thursday"
"563",563,563,2022-10-15,"14:10",3821,94,17,368,112,"",133,229,1,3630,563,FALSE,"Saturday"
"564",564,564,2022-10-20,"09:10",3238,78,9,324,91,"",172,152,4,3187,564,FALSE,"Thursday"
"565",565,565,2022-10-20,"17:10",2018,92,17,212,109,"",81,131,0,1948,565,FALSE,"Thursday"
"566",566,566,2022-10-20,"19:10",2863,65,8,259,80,"",129,127,7,2819,566,FALSE,"Thursday"
"567",567,567,2022-10-21,"16:10",1923,85,0,285,91,"",285,NA,6,1902,567,FALSE,"Friday"
"568",568,568,2022-10-21,"20:10",2566,60,14,222,74,"",69,153,0,2514,568,FALSE,"Friday"
"569",569,569,2022-10-21,"20:10",2731,82,10,350,93,"",202,148,1,2693,569,FALSE,"Friday"
"570",570,570,2022-10-21,"20:10",95313,1998,298,9804,2363,"OC",3772,6032,67,93755,570,TRUE,"Friday"
"571",571,571,2022-10-22,"11:10",2136,43,3,157,47,"OC",118,39,1,2077,571,TRUE,"Saturday"
"572",572,572,2022-10-23,"17:10",3906,147,26,521,176,"",165,350,3,3802,572,FALSE,"Sunday"
"573",573,573,2022-10-23,"17:10",3432,156,19,310,175,"",139,171,0,3381,573,FALSE,"Sunday"
"574",574,574,2022-10-24,"14:10",1880,31,4,257,36,"",103,154,1,1830,574,FALSE,"Monday"
"575",575,575,2022-10-26,"12:10",952,16,1,14,17,"The two figures in the background represent his internal demons, mocking him for his ignorance.",4,10,0,896,575,TRUE,"Wednesday"
"576",576,576,2022-10-26,"16:10",1752,43,3,347,47,"",92,255,1,1739,576,FALSE,"Wednesday"
"577",577,577,2022-10-26,"22:10",6513,198,27,492,238,"OC. I believe this quote comes from Seminar 22...",307,185,13,6333,577,TRUE,"Wednesday"
"578",578,578,2022-10-27,"13:10",4839,334,69,597,415,"",286,311,12,4704,578,FALSE,"Thursday"
"579",579,579,2022-10-27,"16:10",9424,271,46,3055,385,"Semi-Autobiographical O.C.",2042,1012,68,9424,579,TRUE,"Thursday"
"580",580,580,2022-10-28,"05:10",347,15,1,29,17,"OC",27,2,1,329,580,TRUE,"Friday"
"581",581,581,2022-10-29,"05:10",272,21,0,30,22,"Submitted by a fan",30,NA,1,248,581,FALSE,"Saturday"
"582",582,582,2022-10-30,"01:10",2000,26,3,53,29,"",25,28,0,2000,582,FALSE,"Sunday"
"583",583,583,2022-11-01,"12:11",1900,17,3,70,20,"",29,41,0,1842,583,FALSE,"Tuesday"
"584",584,584,2022-11-01,"20:11",1444,53,9,113,62,"",51,62,0,1432,584,FALSE,"Tuesday"
"585",585,585,2022-11-02,"05:11",4286,176,23,400,213,"OC",236,164,14,4286,585,TRUE,"Wednesday"
"586",586,586,2022-11-03,"05:11",1294,29,2,56,34,"Not pictured: Me complaining about automated chashiers literally everytime I go to the store
OC",41,15,3,1290,586,TRUE,"Thursday"
"587",587,587,2022-11-04,"10:11",14253,624,86,813,743,"OC",515,298,33,13176,587,TRUE,"Friday"
"588",588,588,2022-11-04,"14:11",1952,59,4,109,66,"",61,48,3,1941,588,FALSE,"Friday"
"589",589,589,2022-11-04,"18:11",2354,24,3,209,28,"",80,116,1,2301,589,FALSE,"Friday"
"590",590,590,2022-11-05,"04:11",3014,66,14,158,83,"OC",97,61,3,2963,590,TRUE,"Saturday"
"591",591,591,2022-11-05,"15:11",3329,154,23,223,178,"",102,121,1,3240,591,FALSE,"Saturday"
"592",592,592,2022-11-05,"21:11",3439,59,9,639,74,"I like that this is not even a bad playlist",123,516,6,3391,592,FALSE,"Saturday"
"593",593,593,2022-11-05,"21:11",2031,43,5,112,48,"",45,67,0,1998,593,FALSE,"Saturday"
"594",594,594,2022-11-05,"22:11",1035,21,2,41,23,"",20,21,0,1011,594,FALSE,"Saturday"
"595",595,595,2022-11-05,"22:11",574,5,1,5,6,"OC",4,1,0,563,595,TRUE,"Saturday"
"596",596,596,2022-11-06,"08:11",9001,249,33,1580,298,"O.c. submitted by one of it coolest fans.",277,1303,16,8592,596,TRUE,"Sunday"
"597",597,597,2022-11-06,"14:11",1985,31,12,99,43,"",42,56,0,1907,597,FALSE,"Sunday"
"598",598,598,2022-11-07,"04:11",7169,124,11,1169,137,"OC",97,1072,2,6947,598,TRUE,"Monday"
"599",599,599,2022-11-07,"11:11",1055,25,0,112,26,"",112,NA,1,1039,599,FALSE,"Monday"
"600",600,600,2022-11-07,"18:11",5398,167,25,133,196,"Low-hanging Fruit O.C.",39,94,4,5387,600,TRUE,"Monday"
"601",601,601,2022-11-09,"05:11",3670,46,6,1460,55,"OC",218,1242,3,3612,601,TRUE,"Wednesday"
"602",602,602,2022-11-09,"17:11",3602,83,11,816,94,"",65,751,0,3471,602,FALSE,"Wednesday"
"603",603,603,2022-11-09,"17:11",3007,78,11,165,89,"",69,96,0,2896,603,FALSE,"Wednesday"
"604",604,604,2022-11-09,"17:11",1649,23,3,75,26,"",28,47,0,1604,604,FALSE,"Wednesday"
"605",605,605,2022-11-10,"18:11",1479,35,5,149,41,"Bob Esponja a psyop to infect children with epicureanism?
It's more likely than you think.",104,45,1,1430,605,FALSE,"Thursday"
"606",606,606,2022-11-10,"19:11",1468,17,3,215,22,"Could one of y'all carry this over to our neighbors in Hell/unknowable angels Facebook?",33,182,2,1394,606,FALSE,"Thursday"
"607",607,607,2022-11-12,"18:11",1853,37,3,71,40,"",32,39,0,1772,607,FALSE,"Saturday"
"608",608,608,2022-11-14,"07:11",2449,55,9,124,66,"",63,61,2,2366,608,FALSE,"Monday"
"609",609,609,2022-11-15,"16:11",2375,72,7,60,85,"OC",26,34,6,2316,609,TRUE,"Tuesday"
"610",610,610,2022-11-16,"05:11",972,7,2,8,10,"OC",7,1,1,929,610,TRUE,"Wednesday"
"611",611,611,2022-11-16,"13:11",17234,709,185,1524,936,"Existence is weird",745,779,42,16926,611,FALSE,"Wednesday"
"612",612,612,2022-11-17,"13:11",2347,36,2,276,39,"",199,77,1,2322,612,FALSE,"Thursday"
"613",613,613,2022-11-17,"17:11",2082,60,2,121,63,"Golden past goes brrrrrr",50,71,1,2052,613,FALSE,"Thursday"
"614",614,614,2022-11-18,"23:11",1024,13,2,65,15,"",44,21,0,979,614,FALSE,"Friday"
"615",615,615,2022-11-19,"12:11",1133,37,0,102,37,"",102,NA,0,1108,615,FALSE,"Saturday"
"616",616,616,2022-11-19,"13:11",953,7,0,27,7,"",15,12,0,907,616,FALSE,"Saturday"
"617",617,617,2022-11-19,"17:11",2379,66,12,313,78,"Me trying to teach zoomers philosophy",134,179,0,2373,617,FALSE,"Saturday"
"618",618,618,2022-11-19,"21:11",1193,34,0,162,35,"",162,NA,1,1161,618,FALSE,"Saturday"
"619",619,619,2022-11-19,"22:11",728,5,0,16,5,"",11,5,0,683,619,FALSE,"Saturday"
"620",620,620,2022-11-21,"09:11",1371,49,0,149,49,"",148,NA,0,1303,620,FALSE,"Monday"
"621",621,621,2022-11-21,"22:11",2869,101,14,336,122,"OC",185,151,7,2772,621,TRUE,"Monday"
"622",622,622,2022-11-22,"11:11",719,6,0,38,6,"",38,NA,0,682,622,FALSE,"Tuesday"
"623",623,623,2022-11-22,"15:11",10130,143,39,1160,190,"OC",256,904,8,9758,623,TRUE,"Tuesday"
"624",624,624,2022-11-22,"19:11",2914,89,11,147,112,"o.c.",99,48,12,2761,624,FALSE,"Tuesday"
"625",625,625,2022-11-23,"16:11",2019,89,16,114,105,"",54,60,0,1980,625,FALSE,"Wednesday"
"626",626,626,2022-11-23,"21:11",20198,304,70,4160,464,"INTJ stare. that look of pure analyzing coupled with a slight sardonic smile that makes people uneasy",1530,2628,90,20198,626,FALSE,"Wednesday"
"627",627,627,2022-11-24,"09:11",2461,69,1,226,70,"Lots of protein today actually",142,84,0,2398,627,FALSE,"Thursday"
"628",628,628,2022-11-24,"09:11",1172,26,0,145,27,"",145,NA,1,1119,628,FALSE,"Thursday"
"629",629,629,2022-11-24,"22:11",1827,42,0,159,43,"Just bee yourself",159,NA,1,1779,629,FALSE,"Thursday"
"630",630,630,2022-11-27,"05:11",9092,261,44,768,310,"OC",521,247,5,8468,630,TRUE,"Sunday"
"631",631,631,2022-11-28,"20:11",1570,12,0,129,17,"",76,53,5,1528,631,FALSE,"Monday"
"632",632,632,2022-11-29,"04:11",1235,12,3,18,15,"OC",5,13,0,1191,632,TRUE,"Tuesday"
"633",633,633,2022-11-29,"13:11",2755,73,16,186,92,"Prayer is clown-to-clown communication",81,105,3,2726,633,FALSE,"Tuesday"
"634",634,634,2022-11-30,"15:11",8887,256,28,441,313,"O.C  from one of the Philosophical Gym Bro community.",302,139,29,8575,634,TRUE,"Wednesday"
"635",635,635,2022-12-01,"00:12",3347,124,26,350,153,"",164,186,3,3329,635,FALSE,"Thursday"
"636",636,636,2022-12-01,"05:12",1308,27,1,30,28,"OC",4,26,0,1262,636,TRUE,"Thursday"
"637",637,637,2022-12-01,"17:12",487,2,0,4,2,"https://www.youtube.com/watch?v=aFZ93aVQ6Qw
Merry December 1",NA,NA,0,444,637,FALSE,"Thursday"
"638",638,638,2022-12-03,"05:12",3312,73,21,86,96,"OC",50,36,2,3150,638,TRUE,"Saturday"
"639",639,639,2022-12-04,"09:12",2265,61,19,124,80,"",65,59,0,2243,639,FALSE,"Sunday"
"640",640,640,2022-12-04,"09:12",1224,26,6,49,32,"",24,25,0,1182,640,FALSE,"Sunday"
"641",641,641,2022-12-04,"14:12",3421,109,26,357,138,"",143,207,3,3421,641,FALSE,"Sunday"
"642",642,642,2022-12-05,"08:12",682,6,0,55,6,"But the important question is- What are the Pickles macros?",55,NA,0,620,642,FALSE,"Monday"
"643",643,643,2022-12-05,"22:12",1280,32,0,160,32,"",159,NA,0,1173,643,FALSE,"Monday"
"644",644,644,2022-12-06,"05:12",1181,17,1,18,18,"OC",5,13,0,1100,644,TRUE,"Tuesday"
"645",645,645,2022-12-06,"14:12",1130,6,2,17,8,"All numbers should be in scientific notation. No exceptions.",6,11,0,1066,645,FALSE,"Tuesday"
"646",646,646,2022-12-07,"12:12",3416,73,4,623,79,"",220,403,2,3221,646,FALSE,"Wednesday"
"647",647,647,2022-12-07,"20:12",4236,187,21,402,222,"",195,207,14,4120,647,FALSE,"Wednesday"
"648",648,648,2022-12-08,"14:12",1405,39,4,91,44,">Implying public hangings weren't peak entertainment for the whole family",55,36,1,1341,648,FALSE,"Thursday"
"649",649,649,2022-12-09,"05:12",2186,65,8,162,77,"OC",112,50,4,2101,649,TRUE,"Friday"
"650",650,650,2022-12-09,"10:12",3435,80,17,386,99,"",142,244,2,3334,650,FALSE,"Friday"
"651",651,651,2022-12-09,"10:12",2262,68,10,119,86,"Same, Japanese Space Jerry Seinfeld.
O.C.",74,45,8,2071,651,TRUE,"Friday"
"652",652,652,2022-12-11,"19:12",6539,226,41,576,276,"",314,262,9,6539,652,FALSE,"Sunday"
"653",653,653,2022-12-12,"08:12",12046,429,78,852,525,"",441,411,18,11629,653,FALSE,"Monday"
"654",654,654,2022-12-12,"17:12",2908,60,12,126,76,"",120,6,4,2730,654,FALSE,"Monday"
"655",655,655,2022-12-13,"05:12",709,12,1,10,13,"Pic taken in the wild. Didn't even notice Silent Spring hanging out on the side until just now.
OC",5,5,0,649,655,TRUE,"Tuesday"
"656",656,656,2022-12-13,"16:12",2265,23,0,199,23,"",84,115,0,2190,656,FALSE,"Tuesday"
"657",657,657,2022-12-13,"20:12",2577,65,15,107,88,"Some people have no idea how to maintain a healthy ecosystem with keystone predators in their bathrooms.",63,44,8,2487,657,FALSE,"Tuesday"
"658",658,658,2022-12-14,"00:12",1762,33,9,80,43,"",42,38,1,1709,658,FALSE,"Wednesday"
"659",659,659,2022-12-14,"09:12",2040,43,9,252,53,"",139,113,1,1930,659,FALSE,"Wednesday"
"660",660,660,2022-12-14,"17:12",2700,74,17,85,95,"O.C.",30,55,4,2507,660,TRUE,"Wednesday"
"661",661,661,2022-12-15,"05:12",1248,11,0,9,11,"*laughs in cnidarian*
OC",2,7,0,1189,661,TRUE,"Thursday"
"662",662,662,2022-12-16,"10:12",23823,1014,216,1522,1282,"O.C",896,626,52,22609,662,TRUE,"Friday"
"663",663,663,2022-12-17,"05:12",4034,59,5,1260,68,"OC",124,1136,4,3982,663,TRUE,"Saturday"
"664",664,664,2022-12-17,"15:12",7666,350,49,537,431,"",264,273,32,7157,664,FALSE,"Saturday"
"665",665,665,2022-12-19,"06:12",1693,38,4,55,42,"semi autobiographical O.C.",17,38,0,1526,665,TRUE,"Monday"
"666",666,666,2022-12-20,"16:12",735,26,2,59,28,"",32,27,0,689,666,FALSE,"Tuesday"
